TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
M	I-PERS	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
# segment_iiif_link											
at	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
Courthouse	O	O									1920-01-29 00:00:00
door	O	O									1920-01-29 00:00:00
in	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
Town	O	O									1920-01-29 00:00:00
# segment_iiif_link											
of	O	O									1920-01-29 00:00:00
Cookeville	B-LOC	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
following	O	O									1920-01-29 00:00:00
property	O	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
# segment_iiif_link											
to	O	O									1920-01-29 00:00:00
-	O	O									1920-01-29 00:00:00
wit	O	O									1920-01-29 00:00:00
:	O	O									1920-01-29 00:00:00
# segment_iiif_link											
A	O	O									1920-01-29 00:00:00
house	O	O									1920-01-29 00:00:00
and	O	O									1920-01-29 00:00:00
lot	O	O									1920-01-29 00:00:00
located	O	O									1920-01-29 00:00:00
in	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
19th	O	O									1920-01-29 00:00:00
# segment_iiif_link											
Civil	O	O									1920-01-29 00:00:00
District	O	O									1920-01-29 00:00:00
of	O	O									1920-01-29 00:00:00
Putnam	B-LOC	O									1920-01-29 00:00:00
County	I-LOC	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
# segment_iiif_link											
Tennessee	B-LOC	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
containing	O	O									1920-01-29 00:00:00
one	O	O									1920-01-29 00:00:00
acre	O	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
# segment_iiif_link											
more	O	O									1920-01-29 00:00:00
or	O	O									1920-01-29 00:00:00
less	O	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
bounded	O	O									1920-01-29 00:00:00
on	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
east	O	O									1920-01-29 00:00:00
# segment_iiif_link											
by	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
lands	O	O									1920-01-29 00:00:00
of	O	O									1920-01-29 00:00:00
J	B-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
R	I-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
Watson	I-PERS	O									1920-01-29 00:00:00
;	O	O									1920-01-29 00:00:00
on	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
# segment_iiif_link											
north	O	O									1920-01-29 00:00:00
by	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
T	O	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
C	B-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
R	I-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
K	I-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
Co	I-PERS	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
;	O	O									1920-01-29 00:00:00
on	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
# segment_iiif_link											
west	O	O									1920-01-29 00:00:00
by	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
lands	O	O									1920-01-29 00:00:00
of	O	O									1920-01-29 00:00:00
Phy	O	O									1920-01-29 00:00:00
;	O	O									1920-01-29 00:00:00
on	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
# segment_iiif_link											
south	O	O									1920-01-29 00:00:00
by	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
lands	O	O									1920-01-29 00:00:00
of	O	O									1920-01-29 00:00:00
J	B-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
R	I-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
Watson	I-PERS	O									1920-01-29 00:00:00
;	O	O									1920-01-29 00:00:00
# segment_iiif_link											
levied	O	O									1920-01-29 00:00:00
on	O	O									1920-01-29 00:00:00
as	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
lands	O	O									1920-01-29 00:00:00
of	O	O									1920-01-29 00:00:00
D	B-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
Ritten	I-PERS	O									1920-01-29 00:00:00
¬	I-PERS	O									1920-01-29 00:00:00
# segment_iiif_link											
berry	I-PERS	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
to	O	O									1920-01-29 00:00:00
satisfy	O	O									1920-01-29 00:00:00
a	O	O									1920-01-29 00:00:00
Judgment	O	O									1920-01-29 00:00:00
in	O	O									1920-01-29 00:00:00
favor	O	O									1920-01-29 00:00:00
# segment_iiif_link											
of	O	O									1920-01-29 00:00:00
P	B-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
L	I-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
Ramsey	I-PERS	O									1920-01-29 00:00:00
ag	O	O									1920-01-29 00:00:00
-	O	O									1920-01-29 00:00:00
ih	O	O									1920-01-29 00:00:00
st	O	O									1920-01-29 00:00:00
him	O	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
with	O	O									1920-01-29 00:00:00
# segment_iiif_link											
interest	O	O									1920-01-29 00:00:00
and	O	O									1920-01-29 00:00:00
all	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
cost.i	O	O									1920-01-29 00:00:00
of	O	O									1920-01-29 00:00:00
the	O	O									1920-01-29 00:00:00
case	O	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
# segment_iiif_link											
This	O	O									1920-01-29 00:00:00
Jan	O	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
6th	B-TIME	O									1920-01-29 00:00:00
,	I-TIME	O									1920-01-29 00:00:00
1920	I-TIME	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
# segment_iiif_link											
L	B-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
F	I-PERS	O									1920-01-29 00:00:00
.	I-PERS	O									1920-01-29 00:00:00
MILLER	I-PERS	O									1920-01-29 00:00:00
,	O	O									1920-01-29 00:00:00
Sheriff	O	O									1920-01-29 00:00:00
.	O	O									1920-01-29 00:00:00
											
# document_id											
# segment_iiif_link											
GAINESBORO	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
ROUTE	O	O									1920-04-22 00:00:00
3	O	O									1920-04-22 00:00:00
# segment_iiif_link											
Reckon	O	O									1920-04-22 00:00:00
Tiui	O	O									1920-04-22 00:00:00
Apple	O	O									1920-04-22 00:00:00
Is	O	O									1920-04-22 00:00:00
still	O	O									1920-04-22 00:00:00
living	O	O									1920-04-22 00:00:00
# segment_iiif_link											
as	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
beard	O	O									1920-04-22 00:00:00
him	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
other	O	O									1920-04-22 00:00:00
night	O	O									1920-04-22 00:00:00
talk	O	O									1920-04-22 00:00:00
¬	O	O									1920-04-22 00:00:00
# segment_iiif_link											
ing	O	O									1920-04-22 00:00:00
to	O	O									1920-04-22 00:00:00
some	O	O									1920-04-22 00:00:00
one	O	O									1920-04-22 00:00:00
about	O	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
law	O	O									1920-04-22 00:00:00
suit	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Old	O	O									1920-04-22 00:00:00
# segment_iiif_link											
Tim	O	O									1920-04-22 00:00:00
is	O	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
good	O	O									1920-04-22 00:00:00
lawyer	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
hustler	O	O									1920-04-22 00:00:00
# segment_iiif_link											
in	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
courts	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Cookeville	B-LOC	O									1920-04-22 00:00:00
has	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
# segment_iiif_link											
best	O	O									1920-04-22 00:00:00
lawyers	O	O									1920-04-22 00:00:00
at	O	O									1920-04-22 00:00:00
all	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Everything	O	O									1920-04-22 00:00:00
else	O	O									1920-04-22 00:00:00
# segment_iiif_link											
is	O	O									1920-04-22 00:00:00
up	O	O									1920-04-22 00:00:00
to	O	O									1920-04-22 00:00:00
date	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Any	O	O									1920-04-22 00:00:00
kind	O	O									1920-04-22 00:00:00
of	O	O									1920-04-22 00:00:00
machin	O	O									1920-04-22 00:00:00
¬	O	O									1920-04-22 00:00:00
# segment_iiif_link											
ery	O	O									1920-04-22 00:00:00
you	O	O									1920-04-22 00:00:00
want	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
lumber	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
brick	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
ce	O	O									1920-04-22 00:00:00
¬	O	O									1920-04-22 00:00:00
# segment_iiif_link											
ment	O	O									1920-04-22 00:00:00
or	O	O									1920-04-22 00:00:00
lime	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Jenkins	B-ORG	O									1920-04-22 00:00:00
&	I-ORG	O									1920-04-22 00:00:00
Darwin	I-ORG	O									1920-04-22 00:00:00
# segment_iiif_link											
Bros	I-ORG	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
have	O	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
big	O	O									1920-04-22 00:00:00
hardware	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
fur	O	O									1920-04-22 00:00:00
¬	O	O									1920-04-22 00:00:00
# segment_iiif_link											
niture	O	O									1920-04-22 00:00:00
store	O	O									1920-04-22 00:00:00
right	O	O									1920-04-22 00:00:00
on	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
spot	O	O									1920-04-22 00:00:00
where	O	O									1920-04-22 00:00:00
# segment_iiif_link											
I	O	O									1920-04-22 00:00:00
did	O	O									1920-04-22 00:00:00
business	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
their	O	O									1920-04-22 00:00:00
line	O	O									1920-04-22 00:00:00
is	O	O									1920-04-22 00:00:00
up	O	O									1920-04-22 00:00:00
# segment_iiif_link											
to	O	O									1920-04-22 00:00:00
-	O	O									1920-04-22 00:00:00
date	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
was	O	O									1920-04-22 00:00:00
in	O	O									1920-04-22 00:00:00
there	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
other	O	O									1920-04-22 00:00:00
# segment_iiif_link											
day	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
bought	O	O									1920-04-22 00:00:00
some	O	O									1920-04-22 00:00:00
farm	O	O									1920-04-22 00:00:00
tools	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
Jere	B-PERS	O									1920-04-22 00:00:00
Whitson	I-PERS	O									1920-04-22 00:00:00
is	O	O									1920-04-22 00:00:00
hard	O	O									1920-04-22 00:00:00
to	O	O									1920-04-22 00:00:00
beat	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Wei	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
# segment_iiif_link											
R	B-PERS	O									1920-04-22 00:00:00
.	I-PERS	O									1920-04-22 00:00:00
P	I-PERS	O									1920-04-22 00:00:00
.	I-PERS	O									1920-04-22 00:00:00
Morgan	I-PERS	O									1920-04-22 00:00:00
Produce	I-PERS	O									1920-04-22 00:00:00
Co	I-PERS	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
reckon	O	O									1920-04-22 00:00:00
# segment_iiif_link											
you	O	O									1920-04-22 00:00:00
are	O	O									1920-04-22 00:00:00
getting	O	O									1920-04-22 00:00:00
all	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
produce	O	O									1920-04-22 00:00:00
you	O	O									1920-04-22 00:00:00
# segment_iiif_link											
are	O	O									1920-04-22 00:00:00
wanting	O	O									1920-04-22 00:00:00
as	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
see	O	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
lot	O	O									1920-04-22 00:00:00
of	O	O									1920-04-22 00:00:00
stuff	O	O									1920-04-22 00:00:00
# segment_iiif_link											
going	O	O									1920-04-22 00:00:00
by	O	O									1920-04-22 00:00:00
my	O	O									1920-04-22 00:00:00
place	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
have	O	O									1920-04-22 00:00:00
tried	O	O									1920-04-22 00:00:00
# segment_iiif_link											
Morgan	O	O									1920-04-22 00:00:00
up	O	O									1920-04-22 00:00:00
one	O	O									1920-04-22 00:00:00
side	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
down	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
# segment_iiif_link											
other	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
find	O	O									1920-04-22 00:00:00
them	O	O									1920-04-22 00:00:00
o	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
k	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
As	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
stated	O	O									1920-04-22 00:00:00
above	O	O									1920-04-22 00:00:00
1	O	O									1920-04-22 00:00:00
was	O	O									1920-04-22 00:00:00
in	O	O									1920-04-22 00:00:00
Cooke	B-LOC	O									1920-04-22 00:00:00
¬	I-LOC	O									1920-04-22 00:00:00
# segment_iiif_link											
ville	I-LOC	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
few	O	O									1920-04-22 00:00:00
days	O	O									1920-04-22 00:00:00
ago	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
but	O	O									1920-04-22 00:00:00
did	O	O									1920-04-22 00:00:00
not	O	O									1920-04-22 00:00:00
stay	O	O									1920-04-22 00:00:00
# segment_iiif_link											
long	O	O									1920-04-22 00:00:00
enough	O	O									1920-04-22 00:00:00
t	O	O									1920-04-22 00:00:00
ofind	O	O									1920-04-22 00:00:00
out	O	O									1920-04-22 00:00:00
any	O	O									1920-04-22 00:00:00
news	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
# segment_iiif_link											
saw	O	O									1920-04-22 00:00:00
lots	O	O									1920-04-22 00:00:00
of	O	O									1920-04-22 00:00:00
old	O	O									1920-04-22 00:00:00
chums	O	O									1920-04-22 00:00:00
but	O	O									1920-04-22 00:00:00
did	O	O									1920-04-22 00:00:00
not	O	O									1920-04-22 00:00:00
# segment_iiif_link											
talk	O	O									1920-04-22 00:00:00
to	O	O									1920-04-22 00:00:00
them	O	O									1920-04-22 00:00:00
long	O	O									1920-04-22 00:00:00
as	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
had	O	O									1920-04-22 00:00:00
but	O	O									1920-04-22 00:00:00
little	O	O									1920-04-22 00:00:00
# segment_iiif_link											
time	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
Say	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
you	O	O									1920-04-22 00:00:00
Silver	O	O									1920-04-22 00:00:00
Point	O	O									1920-04-22 00:00:00
guys	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
Casto	B-PERS	O									1920-04-22 00:00:00
# segment_iiif_link											
Jditchell	I-PERS	O									1920-04-22 00:00:00
.	I-PERS	O									1920-04-22 00:00:00
Lon	I-PERS	O									1920-04-22 00:00:00
Morelock	I-PERS	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
every	O	O									1920-04-22 00:00:00
Jones	O	O									1920-04-22 00:00:00
# segment_iiif_link											
of	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
name	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
others	O	O									1920-04-22 00:00:00
down	O	O									1920-04-22 00:00:00
around	O	O									1920-04-22 00:00:00
# segment_iiif_link											
there	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
how	O	O									1920-04-22 00:00:00
is	O	O									1920-04-22 00:00:00
every	O	O									1920-04-22 00:00:00
one	O	O									1920-04-22 00:00:00
of	O	O									1920-04-22 00:00:00
my	O	O									1920-04-22 00:00:00
old	O	O									1920-04-22 00:00:00
# segment_iiif_link											
customers	O	O									1920-04-22 00:00:00
?	O	O									1920-04-22 00:00:00
O	B-PERS	O									1920-04-22 00:00:00
.	I-PERS	O									1920-04-22 00:00:00
K	I-PERS	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
hope	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
Say	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
fel	O	O									1920-04-22 00:00:00
-	O	O									1920-04-22 00:00:00
i	O	O									1920-04-22 00:00:00
# segment_iiif_link											
lows	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
am	O	O									1920-04-22 00:00:00
just	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
about	O	O									1920-04-22 00:00:00
in	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
notion	O	O									1920-04-22 00:00:00
of	O	O									1920-04-22 00:00:00
# segment_iiif_link											
trying	O	O									1920-04-22 00:00:00
your	O	O									1920-04-22 00:00:00
county	O	O									1920-04-22 00:00:00
seat	O	O									1920-04-22 00:00:00
again	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
How	O	O									1920-04-22 00:00:00
# segment_iiif_link											
about	O	O									1920-04-22 00:00:00
that	O	O									1920-04-22 00:00:00
?	O	O									1920-04-22 00:00:00
If	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
do	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
still	O	O									1920-04-22 00:00:00
want	O	O									1920-04-22 00:00:00
your	O	O									1920-04-22 00:00:00
# segment_iiif_link											
custom	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
trade	O	O									1920-04-22 00:00:00
Bob	O	O									1920-04-22 00:00:00
Maggart	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
# segment_iiif_link											
understand	O	O									1920-04-22 00:00:00
you	O	O									1920-04-22 00:00:00
did	O	O									1920-04-22 00:00:00
not	O	O									1920-04-22 00:00:00
get	O	O									1920-04-22 00:00:00
killed	O	O									1920-04-22 00:00:00
in	O	O									1920-04-22 00:00:00
# segment_iiif_link											
France	B-LOC	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
am	O	O									1920-04-22 00:00:00
glad	O	O									1920-04-22 00:00:00
of	O	O									1920-04-22 00:00:00
that	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
I	O	O									1920-04-22 00:00:00
guess	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
had	O	O									1920-04-22 00:00:00
better	O	O									1920-04-22 00:00:00
wind	O	O									1920-04-22 00:00:00
up	O	O									1920-04-22 00:00:00
by	O	O									1920-04-22 00:00:00
# segment_iiif_link											
saying	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
Ralph	B-PERS	O									1920-04-22 00:00:00
Wirt	I-PERS	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
you	O	O									1920-04-22 00:00:00
will	O	O									1920-04-22 00:00:00
please	O	O									1920-04-22 00:00:00
# segment_iiif_link											
send	O	O									1920-04-22 00:00:00
me	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
Putnam	B-LOC	O									1920-04-22 00:00:00
County	I-LOC	O									1920-04-22 00:00:00
Herald	O	O									1920-04-22 00:00:00
# segment_iiif_link											
three	O	O									1920-04-22 00:00:00
months	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
Gainesboro	B-LOC	O									1920-04-22 00:00:00
,	I-LOC	O									1920-04-22 00:00:00
Tenn	I-LOC	O									1920-04-22 00:00:00
.	I-LOC	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
R	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
3	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
as	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
Herald	O	O									1920-04-22 00:00:00
is	O	O									1920-04-22 00:00:00
a	O	O									1920-04-22 00:00:00
hustling	O	O									1920-04-22 00:00:00
paper	O	O									1920-04-22 00:00:00
# segment_iiif_link											
and	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
men	O	O									1920-04-22 00:00:00
who	O	O									1920-04-22 00:00:00
run	O	O									1920-04-22 00:00:00
it	O	O									1920-04-22 00:00:00
are	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
too	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
Say	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
Mansfield	B-PERS	O									1920-04-22 00:00:00
Judd	I-PERS	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
do	O	O									1920-04-22 00:00:00
you	O	O									1920-04-22 00:00:00
still	O	O									1920-04-22 00:00:00
# segment_iiif_link											
read	O	O									1920-04-22 00:00:00
and	O	O									1920-04-22 00:00:00
play	O	O									1920-04-22 00:00:00
checkers	O	O									1920-04-22 00:00:00
as	O	O									1920-04-22 00:00:00
much	O	O									1920-04-22 00:00:00
as	O	O									1920-04-22 00:00:00
# segment_iiif_link											
you	O	O									1920-04-22 00:00:00
used	O	O									1920-04-22 00:00:00
to	O	O									1920-04-22 00:00:00
?	O	O									1920-04-22 00:00:00
# segment_iiif_link											
If	O	O									1920-04-22 00:00:00
everybody	O	O									1920-04-22 00:00:00
wants	O	O									1920-04-22 00:00:00
to	O	O									1920-04-22 00:00:00
write	O	O									1920-04-22 00:00:00
me	O	O									1920-04-22 00:00:00
on	O	O									1920-04-22 00:00:00
# segment_iiif_link											
any	O	O									1920-04-22 00:00:00
business	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
I	O	O									1920-04-22 00:00:00
am	O	O									1920-04-22 00:00:00
on	O	O									1920-04-22 00:00:00
Gainesboro	B-LOC	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
R	O	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
# segment_iiif_link											
So	O	O									1920-04-22 00:00:00
this	O	O									1920-04-22 00:00:00
closes	O	O									1920-04-22 00:00:00
the	O	O									1920-04-22 00:00:00
pigs	O	O									1920-04-22 00:00:00
eye	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
Yours	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
# segment_iiif_link											
etc	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
The	O	O									1920-04-22 00:00:00
Old	O	O									1920-04-22 00:00:00
Rounder	O	O									1920-04-22 00:00:00
,	O	O									1920-04-22 00:00:00
# segment_iiif_link											
D	B-PERS	O									1920-04-22 00:00:00
.	I-PERS	O									1920-04-22 00:00:00
A	I-PERS	O									1920-04-22 00:00:00
.	I-PERS	O									1920-04-22 00:00:00
RAWLEY	I-PERS	O									1920-04-22 00:00:00
.	O	O									1920-04-22 00:00:00
											
# document_id											
# segment_iiif_link											
CRIMSON	O	O									1920-08-19 00:00:00
CLOVER	O	O									1920-08-19 00:00:00
# segment_iiif_link											
I	O	O									1920-08-19 00:00:00
had	O	O									1920-08-19 00:00:00
a	O	O									1920-08-19 00:00:00
short	O	O									1920-08-19 00:00:00
article	O	O									1920-08-19 00:00:00
in	O	O									1920-08-19 00:00:00
last	O	O									1920-08-19 00:00:00
week	O	O									1920-08-19 00:00:00
’	O	O									1920-08-19 00:00:00
s	O	O									1920-08-19 00:00:00
# segment_iiif_link											
Herald	O	O									1920-08-19 00:00:00
on	O	O									1920-08-19 00:00:00
the	O	O									1920-08-19 00:00:00
importance	O	O									1920-08-19 00:00:00
of	O	O									1920-08-19 00:00:00
crimson	O	O									1920-08-19 00:00:00
# segment_iiif_link											
clover	O	O									1920-08-19 00:00:00
,	O	O									1920-08-19 00:00:00
and	O	O									1920-08-19 00:00:00
I	O	O									1920-08-19 00:00:00
have	O	O									1920-08-19 00:00:00
asked	O	O									1920-08-19 00:00:00
some	O	O									1920-08-19 00:00:00
of	O	O									1920-08-19 00:00:00
the	O	O									1920-08-19 00:00:00
# segment_iiif_link											
farmers	O	O									1920-08-19 00:00:00
of	O	O									1920-08-19 00:00:00
the	O	O									1920-08-19 00:00:00
county	O	O									1920-08-19 00:00:00
who	O	O									1920-08-19 00:00:00
have	O	O									1920-08-19 00:00:00
had	O	O									1920-08-19 00:00:00
# segment_iiif_link											
the	O	O									1920-08-19 00:00:00
most	O	O									1920-08-19 00:00:00
experience	O	O									1920-08-19 00:00:00
with	O	O									1920-08-19 00:00:00
this	O	O									1920-08-19 00:00:00
very	O	O									1920-08-19 00:00:00
-	O	O									1920-08-19 00:00:00
# segment_iiif_link											
valuable	O	O									1920-08-19 00:00:00
crop	O	O									1920-08-19 00:00:00
to	O	O									1920-08-19 00:00:00
give	O	O									1920-08-19 00:00:00
me	O	O									1920-08-19 00:00:00
a	O	O									1920-08-19 00:00:00
word	O	O									1920-08-19 00:00:00
of	O	O									1920-08-19 00:00:00
# segment_iiif_link											
testimony	O	O									1920-08-19 00:00:00
of	O	O									1920-08-19 00:00:00
this	O	O									1920-08-19 00:00:00
crop	O	O									1920-08-19 00:00:00
and	O	O									1920-08-19 00:00:00
what	O	O									1920-08-19 00:00:00
they	O	O									1920-08-19 00:00:00
# segment_iiif_link											
think	O	O									1920-08-19 00:00:00
of	O	O									1920-08-19 00:00:00
it	O	O									1920-08-19 00:00:00
as	O	O									1920-08-19 00:00:00
a	O	O									1920-08-19 00:00:00
crop	O	O									1920-08-19 00:00:00
to	O	O									1920-08-19 00:00:00
build	O	O									1920-08-19 00:00:00
up	O	O									1920-08-19 00:00:00
the	O	O									1920-08-19 00:00:00
# segment_iiif_link											
soil	O	O									1920-08-19 00:00:00
.	O	O									1920-08-19 00:00:00
Now	O	O									1920-08-19 00:00:00
.	O	O									1920-08-19 00:00:00
