TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
Département	B-ORG	O									1958-02-28 00:00:00
militaire	I-ORG	O									1958-02-28 00:00:00
# segment_iiif_link											
fédéral	I-ORG	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
Il	O	O									1958-02-28 00:00:00
les	O	O									1958-02-28 00:00:00
traitera	O	O									1958-02-28 00:00:00
avec	O	O									1958-02-28 00:00:00
ce	O	O									1958-02-28 00:00:00
sens	O	O									1958-02-28 00:00:00
aigu	O	O									1958-02-28 00:00:00
des	O	O									1958-02-28 00:00:00
responsabilités	O	O									1958-02-28 00:00:00
qui	O	O									1958-02-28 00:00:00
# segment_iiif_link											
est	O	O									1958-02-28 00:00:00
le	O	O									1958-02-28 00:00:00
sien	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
avec	O	O									1958-02-28 00:00:00
cette	O	O									1958-02-28 00:00:00
recherche	O	O									1958-02-28 00:00:00
dé	O	O									1958-02-28 00:00:00
^	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
objectivité	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
aussi	O	O									1958-02-28 00:00:00
# segment_iiif_link											
dont	O	O									1958-02-28 00:00:00
il	O	O									1958-02-28 00:00:00
fait	O	O									1958-02-28 00:00:00
montre	O	O									1958-02-28 00:00:00
dans	O	O									1958-02-28 00:00:00
chacune	O	O									1958-02-28 00:00:00
de	O	O									1958-02-28 00:00:00
ses	O	O									1958-02-28 00:00:00
interventions	O	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
Sans	O	O									1958-02-28 00:00:00
# segment_iiif_link											
vouloir	O	O									1958-02-28 00:00:00
se	O	O									1958-02-28 00:00:00
dissimuler	O	O									1958-02-28 00:00:00
à	O	O									1958-02-28 00:00:00
lui	O	O									1958-02-28 00:00:00
-	O	O									1958-02-28 00:00:00
même	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
ni	O	O									1958-02-28 00:00:00
cacher	O	O									1958-02-28 00:00:00
à	O	O									1958-02-28 00:00:00
ceux	O	O									1958-02-28 00:00:00
qui	O	O									1958-02-28 00:00:00
# segment_iiif_link											
l	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
écoutent	O	O									1958-02-28 00:00:00
les	O	O									1958-02-28 00:00:00
difficultés	O	O									1958-02-28 00:00:00
qu	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
il	O	O									1958-02-28 00:00:00
rencontre	O	O									1958-02-28 00:00:00
sur	O	O									1958-02-28 00:00:00
sa	O	O									1958-02-28 00:00:00
route	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
M	B-PERS	O									1958-02-28 00:00:00
.	I-PERS	O									1958-02-28 00:00:00
Chaudet	I-PERS	O									1958-02-28 00:00:00
# segment_iiif_link											
dira	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
avec	O	O									1958-02-28 00:00:00
la	O	O									1958-02-28 00:00:00
conviction	O	O									1958-02-28 00:00:00
qui	O	O									1958-02-28 00:00:00
le	O	O									1958-02-28 00:00:00
caractérise	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
les	O	O									1958-02-28 00:00:00
raisons	O	O									1958-02-28 00:00:00
# segment_iiif_link											
profondes	O	O									1958-02-28 00:00:00
que	O	O									1958-02-28 00:00:00
le	O	O									1958-02-28 00:00:00
peuple	O	O									1958-02-28 00:00:00
suisse	O	O									1958-02-28 00:00:00
a	O	O									1958-02-28 00:00:00
de	O	O									1958-02-28 00:00:00
poursuivre	O	O									1958-02-28 00:00:00
son	O	O									1958-02-28 00:00:00
effort	O	O									1958-02-28 00:00:00
—	O	O									1958-02-28 00:00:00
# segment_iiif_link											
souvent	O	O									1958-02-28 00:00:00
mal	O	O									1958-02-28 00:00:00
compris	O	O									1958-02-28 00:00:00
—	O	O									1958-02-28 00:00:00
pour	O	O									1958-02-28 00:00:00
la	O	O									1958-02-28 00:00:00
défense	O	O									1958-02-28 00:00:00
nationale	O	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
# segment_iiif_link											
Nous	O	O									1958-02-28 00:00:00
nous	O	O									1958-02-28 00:00:00
permettons	O	O									1958-02-28 00:00:00
de	O	O									1958-02-28 00:00:00
souhaiter	O	O									1958-02-28 00:00:00
au	O	O									1958-02-28 00:00:00
Conseiller	B-PERS	O									1958-02-28 00:00:00
fédéral	I-PERS	O									1958-02-28 00:00:00
# segment_iiif_link											
Chaudet	I-PERS	O									1958-02-28 00:00:00
une	O	O									1958-02-28 00:00:00
respectueuse	O	O									1958-02-28 00:00:00
mais	O	O									1958-02-28 00:00:00
cordiale	O	O									1958-02-28 00:00:00
bienvenue	O	O									1958-02-28 00:00:00
à	O	O									1958-02-28 00:00:00
La	B-LOC	O									1958-02-28 00:00:00
# segment_iiif_link											
Chaux	I-LOC	O									1958-02-28 00:00:00
-	I-LOC	O									1958-02-28 00:00:00
de	I-LOC	O									1958-02-28 00:00:00
-	I-LOC	O									1958-02-28 00:00:00
Fonds	I-LOC	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
Nous	O	O									1958-02-28 00:00:00
osons	O	O									1958-02-28 00:00:00
espérer	O	O									1958-02-28 00:00:00
qu	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
il	O	O									1958-02-28 00:00:00
passera	O	O									1958-02-28 00:00:00
quelques	O	O									1958-02-28 00:00:00
# segment_iiif_link											
agréables	O	O									1958-02-28 00:00:00
instants	O	O									1958-02-28 00:00:00
dans	O	O									1958-02-28 00:00:00
notre	O	O									1958-02-28 00:00:00
ville	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
qu	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
il	O	O									1958-02-28 00:00:00
connaît	O	O									1958-02-28 00:00:00
déjà	O	O									1958-02-28 00:00:00
pour	O	O									1958-02-28 00:00:00
y	O	O									1958-02-28 00:00:00
# segment_iiif_link											
avoir	O	O									1958-02-28 00:00:00
prononcé	O	O									1958-02-28 00:00:00
—	O	O									1958-02-28 00:00:00
on	O	O									1958-02-28 00:00:00
s	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
en	O	O									1958-02-28 00:00:00
souvient	O	O									1958-02-28 00:00:00
—	O	O									1958-02-28 00:00:00
une	O	O									1958-02-28 00:00:00
remarquable	O	O									1958-02-28 00:00:00
# segment_iiif_link											
allocution	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
le	B-TIME	O									1958-02-28 00:00:00
1	I-TIME	O									1958-02-28 00:00:00
août	I-TIME	O									1958-02-28 00:00:00
1956	I-TIME	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
# segment_iiif_link											
Nul	O	O									1958-02-28 00:00:00
doute	O	O									1958-02-28 00:00:00
que	O	O									1958-02-28 00:00:00
ce	O	O									1958-02-28 00:00:00
soir	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
ils	O	O									1958-02-28 00:00:00
seront	O	O									1958-02-28 00:00:00
nombreux	O	O									1958-02-28 00:00:00
ceux	O	O									1958-02-28 00:00:00
qui	O	O									1958-02-28 00:00:00
# segment_iiif_link											
voudront	O	O									1958-02-28 00:00:00
entendre	O	O									1958-02-28 00:00:00
le	O	O									1958-02-28 00:00:00
chef	B-PERS	O									1958-02-28 00:00:00
du	I-PERS	O									1958-02-28 00:00:00
Département	I-PERS	O									1958-02-28 00:00:00
militaire	I-PERS	O									1958-02-28 00:00:00
fédéral	I-PERS	O									1958-02-28 00:00:00
—	O	O									1958-02-28 00:00:00
# segment_iiif_link											
qu	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
accompagneront	O	O									1958-02-28 00:00:00
le	O	O									1958-02-28 00:00:00
Conseiller	B-PERS	O									1958-02-28 00:00:00
d	I-PERS	O									1958-02-28 00:00:00
'	I-PERS	O									1958-02-28 00:00:00
Etat	I-PERS	O									1958-02-28 00:00:00
et	O	O									1958-02-28 00:00:00
aux	O	O									1958-02-28 00:00:00
Etats	B-PERS	O									1958-02-28 00:00:00
# segment_iiif_link											
Jean	I-PERS	O									1958-02-28 00:00:00
-	I-PERS	O									1958-02-28 00:00:00
Louis	I-PERS	O									1958-02-28 00:00:00
Barrelet	I-PERS	O									1958-02-28 00:00:00
et	O	O									1958-02-28 00:00:00
M	B-PERS	O									1958-02-28 00:00:00
.	I-PERS	O									1958-02-28 00:00:00
Jules	I-PERS	O									1958-02-28 00:00:00
Favre	I-PERS	O									1958-02-28 00:00:00
,	I-PERS	O									1958-02-28 00:00:00
vice	I-PERS	O									1958-02-28 00:00:00
-	I-PERS	O									1958-02-28 00:00:00
président	I-PERS	O									1958-02-28 00:00:00
de	O	O									1958-02-28 00:00:00
l	O	O									1958-02-28 00:00:00
'	O	O									1958-02-28 00:00:00
ANEP	O	O									1958-02-28 00:00:00
# segment_iiif_link											
—	O	O									1958-02-28 00:00:00
et	O	O									1958-02-28 00:00:00
lui	O	O									1958-02-28 00:00:00
prouver	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
par	O	O									1958-02-28 00:00:00
leur	O	O									1958-02-28 00:00:00
présence	O	O									1958-02-28 00:00:00
,	O	O									1958-02-28 00:00:00
leur	O	O									1958-02-28 00:00:00
confiance	O	O									1958-02-28 00:00:00
dans	O	O									1958-02-28 00:00:00
notre	O	O									1958-02-28 00:00:00
# segment_iiif_link											
gouvernement	O	O									1958-02-28 00:00:00
fédéral	O	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
# segment_iiif_link											
«	O	O									1958-02-28 00:00:00
L	B-PROD	O									1958-02-28 00:00:00
'	I-PROD	O									1958-02-28 00:00:00
IMPARTIAL	I-PROD	O									1958-02-28 00:00:00
»	O	O									1958-02-28 00:00:00
.	O	O									1958-02-28 00:00:00
											
# document_id											
# segment_iiif_link											
Marie	B-LOC	O									1988-12-30 00:00:00
-	I-LOC	O									1988-12-30 00:00:00
Laure	I-LOC	O									1988-12-30 00:00:00
et	O	O									1988-12-30 00:00:00
Virginie	O	O									1988-12-30 00:00:00
# segment_iiif_link											
libérées	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Les	O	O									1988-12-30 00:00:00
deux	O	O									1988-12-30 00:00:00
fillettes	O	O									1988-12-30 00:00:00
remises	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
leur	O	O									1988-12-30 00:00:00
père	O	O									1988-12-30 00:00:00
en	O	O									1988-12-30 00:00:00
Libye	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Plus	O	O									1988-12-30 00:00:00
d	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
un	O	O									1988-12-30 00:00:00
an	O	O									1988-12-30 00:00:00
après	O	O									1988-12-30 00:00:00
avoir	O	O									1988-12-30 00:00:00
été	O	O									1988-12-30 00:00:00
# segment_iiif_link											
enlevées	O	O									1988-12-30 00:00:00
en	O	O									1988-12-30 00:00:00
Méditerranée	B-LOC	O									1988-12-30 00:00:00
avec	O	O									1988-12-30 00:00:00
leur	O	O									1988-12-30 00:00:00
# segment_iiif_link											
mère	O	O									1988-12-30 00:00:00
Jacqueline	B-PERS	O									1988-12-30 00:00:00
Valente	I-PERS	O									1988-12-30 00:00:00
et	O	O									1988-12-30 00:00:00
cinq	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Belges	O	O									1988-12-30 00:00:00
par	O	O									1988-12-30 00:00:00
le	O	O									1988-12-30 00:00:00
groupe	O	O									1988-12-30 00:00:00
palestinien	O	O									1988-12-30 00:00:00
# segment_iiif_link											
dissident	O	O									1988-12-30 00:00:00
Fatah	B-PERS	O									1988-12-30 00:00:00
-	I-PERS	O									1988-12-30 00:00:00
CR	I-PERS	O									1988-12-30 00:00:00
d	I-PERS	O									1988-12-30 00:00:00
'	I-PERS	O									1988-12-30 00:00:00
Abou	I-PERS	O									1988-12-30 00:00:00
Nidal	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
# segment_iiif_link											
deux	O	O									1988-12-30 00:00:00
petites	O	O									1988-12-30 00:00:00
Françaises	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Marie	B-LOC	O									1988-12-30 00:00:00
-	I-LOC	O									1988-12-30 00:00:00
Laure	I-LOC	O									1988-12-30 00:00:00
et	O	O									1988-12-30 00:00:00
Virginie	B-LOC	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
âgées	O	O									1988-12-30 00:00:00
de	O	O									1988-12-30 00:00:00
7	O	O									1988-12-30 00:00:00
et	O	O									1988-12-30 00:00:00
5	O	O									1988-12-30 00:00:00
# segment_iiif_link											
ans	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
ont	O	O									1988-12-30 00:00:00
retrouvé	O	O									1988-12-30 00:00:00
la	O	O									1988-12-30 00:00:00
liberté	O	O									1988-12-30 00:00:00
hier	O	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Les	O	O									1988-12-30 00:00:00
deux	O	O									1988-12-30 00:00:00
fillettes	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
après	O	O									1988-12-30 00:00:00
avoir	O	O									1988-12-30 00:00:00
été	O	O									1988-12-30 00:00:00
# segment_iiif_link											
libérées	O	O									1988-12-30 00:00:00
par	O	O									1988-12-30 00:00:00
leurs	O	O									1988-12-30 00:00:00
ravisseurs	O	O									1988-12-30 00:00:00
hier	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Benghazi	B-LOC	O									1988-12-30 00:00:00
(	O	O									1988-12-30 00:00:00
Libye	B-LOC	O									1988-12-30 00:00:00
)	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
ont	O	O									1988-12-30 00:00:00
été	O	O									1988-12-30 00:00:00
remises	O	O									1988-12-30 00:00:00
# segment_iiif_link											
le	O	O									1988-12-30 00:00:00
jour	O	O									1988-12-30 00:00:00
même	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
leur	O	O									1988-12-30 00:00:00
père	O	O									1988-12-30 00:00:00
Pascal	B-PERS	O									1988-12-30 00:00:00
# segment_iiif_link											
Bétille	I-PERS	O									1988-12-30 00:00:00
à	I-PERS	O									1988-12-30 00:00:00
Tripoli	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
où	O	O									1988-12-30 00:00:00
les	O	O									1988-12-30 00:00:00
attendait	O	O									1988-12-30 00:00:00
# segment_iiif_link											
également	O	O									1988-12-30 00:00:00
l	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
ambassadeur	O	O									1988-12-30 00:00:00
français	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Léon	B-PERS	O									1988-12-30 00:00:00
Bouvier	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
avant	O	O									1988-12-30 00:00:00
d	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
être	O	O									1988-12-30 00:00:00
# segment_iiif_link											
rapatriées	O	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
Elles	O	O									1988-12-30 00:00:00
sont	O	O									1988-12-30 00:00:00
arrivées	O	O									1988-12-30 00:00:00
en	O	O									1988-12-30 00:00:00
# segment_iiif_link											
France	B-LOC	O									1988-12-30 00:00:00
hier	O	O									1988-12-30 00:00:00
soir	O	O									1988-12-30 00:00:00
par	O	O									1988-12-30 00:00:00
avion	O	O									1988-12-30 00:00:00
spécial	O	O									1988-12-30 00:00:00
# segment_iiif_link											
qui	O	O									1988-12-30 00:00:00
s	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
est	O	O									1988-12-30 00:00:00
posé	O	O									1988-12-30 00:00:00
sur	O	O									1988-12-30 00:00:00
la	O	O									1988-12-30 00:00:00
base	O	O									1988-12-30 00:00:00
militaire	O	O									1988-12-30 00:00:00
# segment_iiif_link											
d	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
Istres	B-LOC	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Selon	O	O									1988-12-30 00:00:00
l	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
agence	O	O									1988-12-30 00:00:00
de	O	O									1988-12-30 00:00:00
presse	O	O									1988-12-30 00:00:00
# segment_iiif_link											
libyenne	O	O									1988-12-30 00:00:00
Jana	B-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
les	O	O									1988-12-30 00:00:00
deux	O	O									1988-12-30 00:00:00
enfants	O	O									1988-12-30 00:00:00
# segment_iiif_link											
sont	O	O									1988-12-30 00:00:00
«	O	O									1988-12-30 00:00:00
en	O	O									1988-12-30 00:00:00
bonne	O	O									1988-12-30 00:00:00
santé	O	O									1988-12-30 00:00:00
»	O	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Leur	O	O									1988-12-30 00:00:00
libération	O	O									1988-12-30 00:00:00
intervient	O	O									1988-12-30 00:00:00
après	O	O									1988-12-30 00:00:00
# segment_iiif_link											
un	O	O									1988-12-30 00:00:00
suspense	O	O									1988-12-30 00:00:00
de	O	O									1988-12-30 00:00:00
six	O	O									1988-12-30 00:00:00
jours	O	O									1988-12-30 00:00:00
au	O	O									1988-12-30 00:00:00
cours	O	O									1988-12-30 00:00:00
# segment_iiif_link											
desquels	O	O									1988-12-30 00:00:00
les	O	O									1988-12-30 00:00:00
promesses	O	O									1988-12-30 00:00:00
# segment_iiif_link											
contradictoires	O	O									1988-12-30 00:00:00
des	O	O									1988-12-30 00:00:00
ravisseurs	O	O									1988-12-30 00:00:00
s	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
étaient	O	O									1988-12-30 00:00:00
# segment_iiif_link											
tipliées	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
portant	O	O									1988-12-30 00:00:00
l	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
angoisse	O	O									1988-12-30 00:00:00
de	O	O									1988-12-30 00:00:00
la	O	O									1988-12-30 00:00:00
# segment_iiif_link											
famille	O	O									1988-12-30 00:00:00
au	O	O									1988-12-30 00:00:00
paroxysme	O	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
# segment_iiif_link											
M	B-PERS	O									1988-12-30 00:00:00
.	I-PERS	O									1988-12-30 00:00:00
Bouvier	I-PERS	O									1988-12-30 00:00:00
et	O	O									1988-12-30 00:00:00
M	B-PERS	O									1988-12-30 00:00:00
.	I-PERS	O									1988-12-30 00:00:00
Bétille	I-PERS	O									1988-12-30 00:00:00
(	O	O									1988-12-30 00:00:00
# segment_iiif_link											
exmari	O	O									1988-12-30 00:00:00
de	O	O									1988-12-30 00:00:00
Jacqueline	B-PERS	O									1988-12-30 00:00:00
Valente	I-PERS	O									1988-12-30 00:00:00
)	O	O									1988-12-30 00:00:00
se	O	O									1988-12-30 00:00:00
# segment_iiif_link											
trouvaient	O	O									1988-12-30 00:00:00
depuis	O	O									1988-12-30 00:00:00
mercredi	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Tripoli	B-LOC	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
où	O	O									1988-12-30 00:00:00
avaient	O	O									1988-12-30 00:00:00
également	O	O									1988-12-30 00:00:00
atterri	O	O									1988-12-30 00:00:00
# segment_iiif_link											
deux	O	O									1988-12-30 00:00:00
avions	O	O									1988-12-30 00:00:00
du	O	O									1988-12-30 00:00:00
gouvernement	O	O									1988-12-30 00:00:00
# segment_iiif_link											
français	O	O									1988-12-30 00:00:00
avec	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
bord	O	O									1988-12-30 00:00:00
une	O	O									1988-12-30 00:00:00
infirmière	O	O									1988-12-30 00:00:00
# segment_iiif_link											
et	O	O									1988-12-30 00:00:00
des	O	O									1988-12-30 00:00:00
responsables	O	O									1988-12-30 00:00:00
du	O	O									1988-12-30 00:00:00
# segment_iiif_link											
espionnage	O	O									1988-12-30 00:00:00
français	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
dont	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Jean	B-PERS	O									1988-12-30 00:00:00
-	I-PERS	O									1988-12-30 00:00:00
Charles	I-PERS	O									1988-12-30 00:00:00
Marchiani	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
qui	O	O									1988-12-30 00:00:00
participa	O	O									1988-12-30 00:00:00
# segment_iiif_link											
dans	O	O									1988-12-30 00:00:00
le	O	O									1988-12-30 00:00:00
passé	O	O									1988-12-30 00:00:00
aux	O	O									1988-12-30 00:00:00
tractations	O	O									1988-12-30 00:00:00
ayant	O	O									1988-12-30 00:00:00
# segment_iiif_link											
abouti	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
la	O	O									1988-12-30 00:00:00
libération	O	O									1988-12-30 00:00:00
d	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
autres	O	O									1988-12-30 00:00:00
# segment_iiif_link											
otages	O	O									1988-12-30 00:00:00
français	O	O									1988-12-30 00:00:00
au	O	O									1988-12-30 00:00:00
Liban	B-LOC	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
# segment_iiif_link											
APPEL	O	O									1988-12-30 00:00:00
DE	O	O									1988-12-30 00:00:00
KADHAFI	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Le	O	O									1988-12-30 00:00:00
groupe	O	O									1988-12-30 00:00:00
Abou	B-PERS	O									1988-12-30 00:00:00
Nidal	I-PERS	O									1988-12-30 00:00:00
avait	O	O									1988-12-30 00:00:00
# segment_iiif_link											
annoncé	O	O									1988-12-30 00:00:00
samedi	O	O									1988-12-30 00:00:00
dernier	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Beyrouth	B-LOC	O									1988-12-30 00:00:00
la	O	O									1988-12-30 00:00:00
libération	O	O									1988-12-30 00:00:00
imminente	O	O									1988-12-30 00:00:00
des	O	O									1988-12-30 00:00:00
# segment_iiif_link											
deux	O	O									1988-12-30 00:00:00
fillettes	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
l	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
appel	O	O									1988-12-30 00:00:00
du	O	O									1988-12-30 00:00:00
# segment_iiif_link											
dirigeant	O	O									1988-12-30 00:00:00
libyen	O	O									1988-12-30 00:00:00
Mouammar	B-PERS	O									1988-12-30 00:00:00
Kadhafi	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
# segment_iiif_link											
pour	O	O									1988-12-30 00:00:00
ensuite	O	O									1988-12-30 00:00:00
laisser	O	O									1988-12-30 00:00:00
durer	O	O									1988-12-30 00:00:00
le	O	O									1988-12-30 00:00:00
# segment_iiif_link											
suspense	O	O									1988-12-30 00:00:00
.	O	O									1988-12-30 00:00:00
La	O	O									1988-12-30 00:00:00
grand	O	O									1988-12-30 00:00:00
-	O	O									1988-12-30 00:00:00
mère	O	O									1988-12-30 00:00:00
de	O	O									1988-12-30 00:00:00
# segment_iiif_link											
Marie	B-LOC	O									1988-12-30 00:00:00
-	I-LOC	O									1988-12-30 00:00:00
Laure	I-LOC	O									1988-12-30 00:00:00
et	O	O									1988-12-30 00:00:00
Virginie	B-LOC	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
Mme	B-PERS	O									1988-12-30 00:00:00
Brigitte	I-PERS	O									1988-12-30 00:00:00
# segment_iiif_link											
Valente	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
ainsi	O	O									1988-12-30 00:00:00
que	O	O									1988-12-30 00:00:00
leur	O	O									1988-12-30 00:00:00
père	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
M	B-PERS	O									1988-12-30 00:00:00
.	I-PERS	O									1988-12-30 00:00:00
# segment_iiif_link											
Pascal	I-PERS	O									1988-12-30 00:00:00
Bétille	I-PERS	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
s	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
étaient	O	O									1988-12-30 00:00:00
déplacés	O	O									1988-12-30 00:00:00
# segment_iiif_link											
samedi	O	O									1988-12-30 00:00:00
à	O	O									1988-12-30 00:00:00
Beyrouth	B-LOC	O									1988-12-30 00:00:00
dans	O	O									1988-12-30 00:00:00
l	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
attente	O	O									1988-12-30 00:00:00
# segment_iiif_link											
de	O	O									1988-12-30 00:00:00
la	O	O									1988-12-30 00:00:00
libération	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
mais	O	O									1988-12-30 00:00:00
avaient	O	O									1988-12-30 00:00:00
dû	O	O									1988-12-30 00:00:00
# segment_iiif_link											
rentrer	O	O									1988-12-30 00:00:00
en	O	O									1988-12-30 00:00:00
France	B-LOC	O									1988-12-30 00:00:00
lundi	O	O									1988-12-30 00:00:00
sans	O	O									1988-12-30 00:00:00
# segment_iiif_link											
qu	O	O									1988-12-30 00:00:00
'	O	O									1988-12-30 00:00:00
elle	O	O									1988-12-30 00:00:00
se	O	O									1988-12-30 00:00:00
soit	O	O									1988-12-30 00:00:00
produite	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
(	O	O									1988-12-30 00:00:00
ats	O	O									1988-12-30 00:00:00
,	O	O									1988-12-30 00:00:00
afp	O	O									1988-12-30 00:00:00
)	O	O									1988-12-30 00:00:00
											
# document_id											
# segment_iiif_link											
Proche	B-LOC	O									1998-07-23 00:00:00
-	I-LOC	O									1998-07-23 00:00:00
Orient	I-LOC	O									1998-07-23 00:00:00
# segment_iiif_link											
Les	O	O									1998-07-23 00:00:00
pourparlers	O	O									1998-07-23 00:00:00
# segment_iiif_link											
font	O	O									1998-07-23 00:00:00
chou	O	O									1998-07-23 00:00:00
blanc	O	O									1998-07-23 00:00:00
# segment_iiif_link											
Le	O	O									1998-07-23 00:00:00
processus	O	O									1998-07-23 00:00:00
de	O	O									1998-07-23 00:00:00
paix	O	O									1998-07-23 00:00:00
au	O	O									1998-07-23 00:00:00
# segment_iiif_link											
Proche	B-LOC	O									1998-07-23 00:00:00
-	I-LOC	O									1998-07-23 00:00:00
Orient	I-LOC	O									1998-07-23 00:00:00
reste	O	O									1998-07-23 00:00:00
dans	O	O									1998-07-23 00:00:00
# segment_iiif_link											
l	O	O									1998-07-23 00:00:00
'	O	O									1998-07-23 00:00:00
impasse	O	O									1998-07-23 00:00:00
.	O	O									1998-07-23 00:00:00
Le	O	O									1998-07-23 00:00:00
président	O	O									1998-07-23 00:00:00
# segment_iiif_link											
palestinien	O	O									1998-07-23 00:00:00
,	O	O									1998-07-23 00:00:00
Yasser	B-PERS	O									1998-07-23 00:00:00
Arafat	I-PERS	O									1998-07-23 00:00:00
,	O	O									1998-07-23 00:00:00
a	O	O									1998-07-23 00:00:00
# segment_iiif_link											
annoncé	O	O									1998-07-23 00:00:00
hier	O	O									1998-07-23 00:00:00
la	O	O									1998-07-23 00:00:00
fin	O	O									1998-07-23 00:00:00
