TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
legislativen	O	O									1928-05-09 00:00:00
Werke	O	O									1928-05-09 00:00:00
# segment_iiif_link											
all	O	O									1928-05-09 00:00:00
das	O	O									1928-05-09 00:00:00
Schöne	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Gute	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
Wahre	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
das	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Apostel	O	O									1928-05-09 00:00:00
«	O	O									1928-05-09 00:00:00
# segment_iiif_link											
heele	O	O									1928-05-09 00:00:00
dieses	O	O									1928-05-09 00:00:00
Greises	O	O									1928-05-09 00:00:00
in	O	O									1928-05-09 00:00:00
dasselbe	O	O									1928-05-09 00:00:00
hineingelegt	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
# segment_iiif_link											
An	O	O									1928-05-09 00:00:00
dem	O	O									1928-05-09 00:00:00
Tage	O	O									1928-05-09 00:00:00
seines	O	O									1928-05-09 00:00:00
hundertsten	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Geburtstages	O	O									1928-05-09 00:00:00
ist	O	O									1928-05-09 00:00:00
es	O	O									1928-05-09 00:00:00
gut	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
wenn	O	O									1928-05-09 00:00:00
man	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Reden	O	O									1928-05-09 00:00:00
# segment_iiif_link											
wiedergibt	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
bei	O	O									1928-05-09 00:00:00
seinem	O	O									1928-05-09 00:00:00
Tode	O	O									1928-05-09 00:00:00
gehalten	O	O									1928-05-09 00:00:00
wurden	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Man	O	O									1928-05-09 00:00:00
# segment_iiif_link											
spürt	O	O									1928-05-09 00:00:00
in	O	O									1928-05-09 00:00:00
ihnen	O	O									1928-05-09 00:00:00
den	O	O									1928-05-09 00:00:00
Schmerz	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
um	O	O									1928-05-09 00:00:00
einen	O	O									1928-05-09 00:00:00
Verlust	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
# segment_iiif_link											
den	O	O									1928-05-09 00:00:00
nichts	O	O									1928-05-09 00:00:00
ersetzen	O	O									1928-05-09 00:00:00
Konnte	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Sie	O	O									1928-05-09 00:00:00
geben	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
Bild	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
# segment_iiif_link											
das	O	O									1928-05-09 00:00:00
natürlicher	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
getreuer	O	O									1928-05-09 00:00:00
war	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
als	O	O									1928-05-09 00:00:00
heute	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
wo	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Jules	O	O									1928-05-09 00:00:00
Le	O	O									1928-05-09 00:00:00
Ieune	O	O									1928-05-09 00:00:00
schon	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
VVenschheitsgeschichte	O	O									1928-05-09 00:00:00
# segment_iiif_link											
angehört	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Hier	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
was	O	O									1928-05-09 00:00:00
zum	O	O									1928-05-09 00:00:00
Schluß	O	O									1928-05-09 00:00:00
seiner	O	O									1928-05-09 00:00:00
# segment_iiif_link											
meisterhaften	O	O									1928-05-09 00:00:00
Rede	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
damals	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
Generaladvokat	O	O									1928-05-09 00:00:00
Edm	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Dmssens	O	O									1928-05-09 00:00:00
gesprochen	O	O									1928-05-09 00:00:00
-	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
“	O	O									1928-05-09 00:00:00
Aber	O	O									1928-05-09 00:00:00
er	O	O									1928-05-09 00:00:00
war	O	O									1928-05-09 00:00:00
noch	O	O									1928-05-09 00:00:00
etwas	O	O									1928-05-09 00:00:00
# segment_iiif_link											
anderes	O	O									1928-05-09 00:00:00
als	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
Virtuose	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
als	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
Meister	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Meister	O	O									1928-05-09 00:00:00
in	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
Kunst	O	O									1928-05-09 00:00:00
des	O	O									1928-05-09 00:00:00
Redens	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Unter	O	O									1928-05-09 00:00:00
dem	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Antrieb	O	O									1928-05-09 00:00:00
seines	O	O									1928-05-09 00:00:00
edelmütigen	O	O									1928-05-09 00:00:00
Herzens	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
hat	O	O									1928-05-09 00:00:00
er	O	O									1928-05-09 00:00:00
sich	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Mühe	O	O									1928-05-09 00:00:00
gegeben	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Justiz	O	O									1928-05-09 00:00:00
menschlicher	O	O									1928-05-09 00:00:00
zu	O	O									1928-05-09 00:00:00
# segment_iiif_link											
gestalten	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Durch	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Gesetze	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
Maßregeln	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
deren	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Initiative	O	O									1928-05-09 00:00:00
er	O	O									1928-05-09 00:00:00
genommen	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
hat	O	O									1928-05-09 00:00:00
er	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
repressive	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Justiz	O	O									1928-05-09 00:00:00
auf	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Bahn	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
Güte	O	O									1928-05-09 00:00:00
geleilet	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
deren	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Etappen	O	O									1928-05-09 00:00:00
Nachsicht	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
Besserung	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Rehabilitierung	O	O									1928-05-09 00:00:00
heißen	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Er	O	O									1928-05-09 00:00:00
hat	O	O									1928-05-09 00:00:00
definitiv	O	O									1928-05-09 00:00:00
gebrochen	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
mit	O	O									1928-05-09 00:00:00
dem	O	O									1928-05-09 00:00:00
# segment_iiif_link											
was	O	O									1928-05-09 00:00:00
man	O	O									1928-05-09 00:00:00
früher	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
öffentliche	O	O									1928-05-09 00:00:00
Vergeltung	O	O									1928-05-09 00:00:00
# segment_iiif_link											
nannte	O	O									1928-05-09 00:00:00
""""	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Und	O	O									1928-05-09 00:00:00
Me	B-PERS	O									1928-05-09 00:00:00
Picard	I-PERS	O									1928-05-09 00:00:00
zeichnete	O	O									1928-05-09 00:00:00
in	O	O									1928-05-09 00:00:00
folgenden	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Norten	O	O									1928-05-09 00:00:00
das	O	O									1928-05-09 00:00:00
treffenste	O	O									1928-05-09 00:00:00
Bild	O	O									1928-05-09 00:00:00
Le	O	O									1928-05-09 00:00:00
Ieunes	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
mag	O	O									1928-05-09 00:00:00
je	O	O									1928-05-09 00:00:00
# segment_iiif_link											
gegeben	O	O									1928-05-09 00:00:00
wurde	O	O									1928-05-09 00:00:00
:	O	O									1928-05-09 00:00:00
Me	B-PERS	O									1928-05-09 00:00:00
Le	I-PERS	O									1928-05-09 00:00:00
Ieune	I-PERS	O									1928-05-09 00:00:00
war	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
großer	O	O									1928-05-09 00:00:00
Mensch	O	O									1928-05-09 00:00:00
# segment_iiif_link											
einer	O	O									1928-05-09 00:00:00
von	O	O									1928-05-09 00:00:00
denen	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
Tod	O	O									1928-05-09 00:00:00
noch	O	O									1928-05-09 00:00:00
größer	O	O									1928-05-09 00:00:00
macht	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Er	O	O									1928-05-09 00:00:00
war	O	O									1928-05-09 00:00:00
eine	O	O									1928-05-09 00:00:00
Zierde	O	O									1928-05-09 00:00:00
des	O	O									1928-05-09 00:00:00
Varreaus	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Nation	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Er	O	O									1928-05-09 00:00:00
fagte	O	O									1928-05-09 00:00:00
besser	O	O									1928-05-09 00:00:00
wie	O	O									1928-05-09 00:00:00
Keiner	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
was	O	O									1928-05-09 00:00:00
er	O	O									1928-05-09 00:00:00
zu	O	O									1928-05-09 00:00:00
sagen	O	O									1928-05-09 00:00:00
# segment_iiif_link											
hatte	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Er	O	O									1928-05-09 00:00:00
war	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
wunderbares	O	O									1928-05-09 00:00:00
Herz	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
Klarer	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Kopf	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
ein	O	O									1928-05-09 00:00:00
hehrer	O	O									1928-05-09 00:00:00
Gedanke	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Um	O	O									1928-05-09 00:00:00
ihn	O	O									1928-05-09 00:00:00
würdig	O	O									1928-05-09 00:00:00
zu	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Widern	O	O									1928-05-09 00:00:00
müßte	O	O									1928-05-09 00:00:00
man	O	O									1928-05-09 00:00:00
eine	O	O									1928-05-09 00:00:00
Grabrede	O	O									1928-05-09 00:00:00
halten	O	O									1928-05-09 00:00:00
nach	O	O									1928-05-09 00:00:00
# segment_iiif_link											
der	O	O									1928-05-09 00:00:00
Art	O	O									1928-05-09 00:00:00
Massilong	O	O									1928-05-09 00:00:00
oder	O	O									1928-05-09 00:00:00
Vossuets	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Le	O	O									1928-05-09 00:00:00
Ieune	O	O									1928-05-09 00:00:00
ruft	O	O									1928-05-09 00:00:00
# segment_iiif_link											
dl	O	O									1928-05-09 00:00:00
mir	O	O									1928-05-09 00:00:00
große	O	O									1928-05-09 00:00:00
antike	O	O									1928-05-09 00:00:00
Figuren	O	O									1928-05-09 00:00:00
zurück	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Wie	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Epaminondas	B-PERS	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
bei	O	O									1928-05-09 00:00:00
Montima	O	O									1928-05-09 00:00:00
verwundet	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
sterbend	O	O									1928-05-09 00:00:00
# segment_iiif_link											
sprach	O	O									1928-05-09 00:00:00
:	O	O									1928-05-09 00:00:00
Ich	O	O									1928-05-09 00:00:00
lasse	O	O									1928-05-09 00:00:00
zwei	O	O									1928-05-09 00:00:00
unsterbliche	O	O									1928-05-09 00:00:00
Töchter	O	O									1928-05-09 00:00:00
zurück	O	O									1928-05-09 00:00:00
:	O	O									1928-05-09 00:00:00
# segment_iiif_link											
LeuKtra	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
Montima	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
hätte	O	O									1928-05-09 00:00:00
Le	O	O									1928-05-09 00:00:00
Ieune	O	O									1928-05-09 00:00:00
sagen	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Können	O	O									1928-05-09 00:00:00
:	O	O									1928-05-09 00:00:00
Ich	O	O									1928-05-09 00:00:00
lasse	O	O									1928-05-09 00:00:00
zwei	O	O									1928-05-09 00:00:00
unsterbliche	O	O									1928-05-09 00:00:00
Töchter	O	O									1928-05-09 00:00:00
# segment_iiif_link											
zurück	O	O									1928-05-09 00:00:00
:	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
bedingte	O	O									1928-05-09 00:00:00
Bestryfung	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Beschulung	O	O									1928-05-09 00:00:00
# segment_iiif_link											
»	O	O									1928-05-09 00:00:00
er	O	O									1928-05-09 00:00:00
Kindheit	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Er	O	O									1928-05-09 00:00:00
erinnert	O	O									1928-05-09 00:00:00
auch	O	O									1928-05-09 00:00:00
ebenfaNs	O	O									1928-05-09 00:00:00
an	O	O									1928-05-09 00:00:00
Marc	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Nurel	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
Güte	O	O									1928-05-09 00:00:00
einen	O	O									1928-05-09 00:00:00
Tempel	O	O									1928-05-09 00:00:00
errichten	O	O									1928-05-09 00:00:00
# segment_iiif_link											
«	O	O									1928-05-09 00:00:00
ollte	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
«	O	O									1928-05-09 00:00:00
«	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Unserem	O	O									1928-05-09 00:00:00
Blatte	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
das	O	O									1928-05-09 00:00:00
beständig	O	O									1928-05-09 00:00:00
für	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
schönen	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Zdeen	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Le	O	O									1928-05-09 00:00:00
Ieune	O	O									1928-05-09 00:00:00
verkörperte	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
aufgetreten	O	O									1928-05-09 00:00:00
# segment_iiif_link											
P	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
ziemt	O	O									1928-05-09 00:00:00
es	O	O									1928-05-09 00:00:00
wie	O	O									1928-05-09 00:00:00
Keinem	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
großen	O	O									1928-05-09 00:00:00
Gestalt	O	O									1928-05-09 00:00:00
des	O	O									1928-05-09 00:00:00
# segment_iiif_link											
großen	O	O									1928-05-09 00:00:00
Menschen	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
vor	O	O									1928-05-09 00:00:00
dem	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
ganze	O	O									1928-05-09 00:00:00
Welt	O	O									1928-05-09 00:00:00
sich	O	O									1928-05-09 00:00:00
# segment_iiif_link											
in	O	O									1928-05-09 00:00:00
diesen	O	O									1928-05-09 00:00:00
Tagen	O	O									1928-05-09 00:00:00
gebeugt	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
unsere	O	O									1928-05-09 00:00:00
dankbare	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Verehrung	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
AnerKeninmg	O	O									1928-05-09 00:00:00
anszusprecken	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
Die	O	O									1928-05-09 00:00:00
# segment_iiif_link											
gesamte	O	O									1928-05-09 00:00:00
Arbeiterschaft	O	O									1928-05-09 00:00:00
Luxemburgs	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
soll	O	O									1928-05-09 00:00:00
ebenfalls	O	O									1928-05-09 00:00:00
# segment_iiif_link											
dieses	O	O									1928-05-09 00:00:00
Mannes	O	O									1928-05-09 00:00:00
gedenken	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
die	O	O									1928-05-09 00:00:00
Armen	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
# segment_iiif_link											
Unterdrückten	O	O									1928-05-09 00:00:00
gekannt	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
verstanden	O	O									1928-05-09 00:00:00
hat	O	O									1928-05-09 00:00:00
und	O	O									1928-05-09 00:00:00
# segment_iiif_link											
lür	O	O									1928-05-09 00:00:00
sie	O	O									1928-05-09 00:00:00
gekämpft	O	O									1928-05-09 00:00:00
mit	O	O									1928-05-09 00:00:00
der	O	O									1928-05-09 00:00:00
ganzen	O	O									1928-05-09 00:00:00
Hingabe	O	O									1928-05-09 00:00:00
seiner	O	O									1928-05-09 00:00:00
# segment_iiif_link											
großmütigen	O	O									1928-05-09 00:00:00
,	O	O									1928-05-09 00:00:00
wunderbaren	O	O									1928-05-09 00:00:00
Seele	O	O									1928-05-09 00:00:00
.	O	O									1928-05-09 00:00:00
											
# document_id											
# segment_iiif_link											
«	O	O									1938-08-05 00:00:00
Die	O	O									1938-08-05 00:00:00
Neue	O	O									1938-08-05 00:00:00
Welt	O	O									1938-08-05 00:00:00
»	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
Die	O	O									1938-08-05 00:00:00
oben	O	O									1938-08-05 00:00:00
erschienene	O	O									1938-08-05 00:00:00
Num	O	O									1938-08-05 00:00:00
-	O	O									1938-08-05 00:00:00
# segment_iiif_link											
mer	O	O									1938-08-05 00:00:00
5	O	O									1938-08-05 00:00:00
beschäftigt	O	O									1938-08-05 00:00:00
sich	O	O									1938-08-05 00:00:00
mit	O	O									1938-08-05 00:00:00
den	O	O									1938-08-05 00:00:00
kürzüchen	O	O									1938-08-05 00:00:00
Wahlen	O	O									1938-08-05 00:00:00
der	O	O									1938-08-05 00:00:00
# segment_iiif_link											
Nationalen	O	O									1938-08-05 00:00:00
Sowjetrepubliken	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
und	O	O									1938-08-05 00:00:00
sucht	O	O									1938-08-05 00:00:00
das	O	O									1938-08-05 00:00:00
# segment_iiif_link											
Sowjetregim	O	O									1938-08-05 00:00:00
als	O	O									1938-08-05 00:00:00
die	O	O									1938-08-05 00:00:00
wirkliche	O	O									1938-08-05 00:00:00
Volksdemokratie	O	O									1938-08-05 00:00:00
hinzustellen	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
# segment_iiif_link											
Sie	O	O									1938-08-05 00:00:00
gibt	O	O									1938-08-05 00:00:00
auch	O	O									1938-08-05 00:00:00
eine	O	O									1938-08-05 00:00:00
kürzliche	O	O									1938-08-05 00:00:00
Rede	O	O									1938-08-05 00:00:00
Litwinows	O	O									1938-08-05 00:00:00
über	O	O									1938-08-05 00:00:00
die	O	O									1938-08-05 00:00:00
# segment_iiif_link											
internationale	O	O									1938-08-05 00:00:00
Lage	O	O									1938-08-05 00:00:00
wieder	O	O									1938-08-05 00:00:00
;	O	O									1938-08-05 00:00:00
und	O	O									1938-08-05 00:00:00
enthält	O	O									1938-08-05 00:00:00
,	O	O									1938-08-05 00:00:00
ausser	O	O									1938-08-05 00:00:00
# segment_iiif_link											
anderen	O	O									1938-08-05 00:00:00
Angaben	O	O									1938-08-05 00:00:00
,	O	O									1938-08-05 00:00:00
eine	O	O									1938-08-05 00:00:00
knappe	O	O									1938-08-05 00:00:00
Darstellung	O	O									1938-08-05 00:00:00
der	O	O									1938-08-05 00:00:00
# segment_iiif_link											
Sozialversicherung	O	O									1938-08-05 00:00:00
in	O	O									1938-08-05 00:00:00
der	O	O									1938-08-05 00:00:00
Sowjetunion	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
“	O	O									1938-08-05 00:00:00
Die	O	O									1938-08-05 00:00:00
,	O	O									1938-08-05 00:00:00
Zeitschrift	O	O									1938-08-05 00:00:00
hält	O	O									1938-08-05 00:00:00
# segment_iiif_link											
sich	O	O									1938-08-05 00:00:00
von	O	O									1938-08-05 00:00:00
der	O	O									1938-08-05 00:00:00
hohlen	O	O									1938-08-05 00:00:00
Phrasendrescherei	O	O									1938-08-05 00:00:00
des	O	O									1938-08-05 00:00:00
K	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
# segment_iiif_link											
P	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
-	O	O									1938-08-05 00:00:00
Blättchens	O	O									1938-08-05 00:00:00
frei	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
Doch	O	O									1938-08-05 00:00:00
nehmen	O	O									1938-08-05 00:00:00
auch	O	O									1938-08-05 00:00:00
ihre	O	O									1938-08-05 00:00:00
Redakteure	O	O									1938-08-05 00:00:00
,	O	O									1938-08-05 00:00:00
wie	O	O									1938-08-05 00:00:00
es	O	O									1938-08-05 00:00:00
# segment_iiif_link											
besonders	O	O									1938-08-05 00:00:00
'	O	O									1938-08-05 00:00:00
der	O	O									1938-08-05 00:00:00
Aufsatz	O	O									1938-08-05 00:00:00
über	O	O									1938-08-05 00:00:00
die	O	O									1938-08-05 00:00:00
Sowjetwahlen	O	O									1938-08-05 00:00:00
zeigt	O	O									1938-08-05 00:00:00
,	O	O									1938-08-05 00:00:00
die	O	O									1938-08-05 00:00:00
# segment_iiif_link											
offizielle	O	O									1938-08-05 00:00:00
»	O	O									1938-08-05 00:00:00
Stalin	B-LOC	O									1938-08-05 00:00:00
-	I-LOC	O									1938-08-05 00:00:00
Propaganda	I-LOC	O									1938-08-05 00:00:00
allzu	O	O									1938-08-05 00:00:00
unkritisch	O	O									1938-08-05 00:00:00
hin	O	O									1938-08-05 00:00:00
.	O	O									1938-08-05 00:00:00
											
# document_id											
# segment_iiif_link											
um	O	O									1938-11-08 00:00:00
das	O	O									1938-11-08 00:00:00
Schicksal	O	O									1938-11-08 00:00:00
der	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Tschechoslowakei	B-LOC	O									1938-11-08 00:00:00
# segment_iiif_link											
Die	O	O									1938-11-08 00:00:00
ungarisch	O	O									1938-11-08 00:00:00
-	O	O									1938-11-08 00:00:00
tschechischen	O	O									1938-11-08 00:00:00
Verhandlungen	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Prag	B-LOC	O									1938-11-08 00:00:00
,	O	O									1938-11-08 00:00:00
7	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
Nov	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
Die	O	O									1938-11-08 00:00:00
ungarisch	O	O									1938-11-08 00:00:00
-	O	O									1938-11-08 00:00:00
tschechischen	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Verhandlungen	O	O									1938-11-08 00:00:00
,	O	O									1938-11-08 00:00:00
in	O	O									1938-11-08 00:00:00
deren	O	O									1938-11-08 00:00:00
Verlauf	O	O									1938-11-08 00:00:00
alle	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Einzelf	O	O									1938-11-08 00:00:00
ragen	O	O									1938-11-08 00:00:00
geregelt	O	O									1938-11-08 00:00:00
werden	O	O									1938-11-08 00:00:00
,	O	O									1938-11-08 00:00:00
die	O	O									1938-11-08 00:00:00
sich	O	O									1938-11-08 00:00:00
auf	O	O									1938-11-08 00:00:00
die	O	O									1938-11-08 00:00:00
neue	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Grenzziehung	O	O									1938-11-08 00:00:00
beziehen	O	O									1938-11-08 00:00:00
,	O	O									1938-11-08 00:00:00
werden	O	O									1938-11-08 00:00:00
morgen	O	O									1938-11-08 00:00:00
in	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Budapest	B-LOC	O									1938-11-08 00:00:00
eingeleitet	O	O									1938-11-08 00:00:00
werden	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Vicomte	O	O									1938-11-08 00:00:00
Rothermere	O	O									1938-11-08 00:00:00
in	O	O									1938-11-08 00:00:00
Budapest	B-LOC	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
# segment_iiif_link											
London	B-LOC	O									1938-11-08 00:00:00
,	O	O									1938-11-08 00:00:00
7	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
Nov	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
Vicomte	O	O									1938-11-08 00:00:00
Rothermere	O	O									1938-11-08 00:00:00
,	O	O									1938-11-08 00:00:00
der	O	O									1938-11-08 00:00:00
# segment_iiif_link											
Besitzer	O	O									1938-11-08 00:00:00
der	O	O									1938-11-08 00:00:00
fasehisten	O	O									1938-11-08 00:00:00
freundlichen	O	O									1938-11-08 00:00:00
»	O	O									1938-11-08 00:00:00
Daily	O	O									1938-11-08 00:00:00
# segment_iiif_link											
SS	O	O									1938-11-08 00:00:00
«	O	O									1938-11-08 00:00:00
wird	O	O									1938-11-08 00:00:00
heute	O	O									1938-11-08 00:00:00
in	O	O									1938-11-08 00:00:00
Budapest	B-LOC	O									1938-11-08 00:00:00
eintreffen	O	O									1938-11-08 00:00:00
.	O	O									1938-11-08 00:00:00
4	O	O									1938-11-08 00:00:00
# segment_iiif_link											
er	O	O									1938-11-08 00:00:00
auf	O	O									1938-11-08 00:00:00
Einladung	O	O									1938-11-08 00:00:00
der	O	O									1938-11-08 00:00:00
ungarischen	O	O									1938-11-08 00:00:00
Regiermig	O	O									1938-11-08 00:00:00
# segment_iiif_link											
den	O	O									1938-11-08 00:00:00
Festlichkeiten	O	O									1938-11-08 00:00:00
anläßlich	O	O									1938-11-08 00:00:00
der	O	O									1938-11-08 00:00:00
